itemId,modelId,skuId,itemName,modelName,skuPrice,CoGS
1122,3,1122_3,Item1122,Model3,566,452.0311442
1122,4,1122_4,Item1122,Model4,566,452.0311442
1853,1,1853_1,Item1853,Model1,566,341.9836653
1853,2,1853_2,Item1853,Model2,566,341.9836653
1853,3,1853_3,Item1853,Model3,566,341.9836653
1853,4,1853_4,Item1853,Model4,566,341.9836653
1040,1,1040_1,Item1040,Model1,567,353.5856654
1040,2,1040_2,Item1040,Model2,567,353.5856654
1040,3,1040_3,Item1040,Model3,567,353.5856654
1040,4,1040_4,Item1040,Model4,567,353.5856654
1419,1,1419_1,Item1419,Model1,568,433.4298533
1419,2,1419_2,Item1419,Model2,568,433.4298533
1419,3,1419_3,Item1419,Model3,568,433.4298533
1419,4,1419_4,Item1419,Model4,568,433.4298533
1905,1,1905_1,Item1905,Model1,568,448.1574795
1905,2,1905_2,Item1905,Model2,568,448.1574795
1905,3,1905_3,Item1905,Model3,568,448.1574795
1905,4,1905_4,Item1905,Model4,568,448.1574795
1126,1,1126_1,Item1126,Model1,313,239.2641717
1126,2,1126_2,Item1126,Model2,313,239.2641717
1126,3,1126_3,Item1126,Model3,313,239.2641717
1126,4,1126_4,Item1126,Model4,313,239.2641717
1824,1,1824_1,Item1824,Model1,313,219.5870319
1824,2,1824_2,Item1824,Model2,313,219.5870319
1824,3,1824_3,Item1824,Model3,313,219.5870319
1824,4,1824_4,Item1824,Model4,313,219.5870319
1102,1,1102_1,Item1102,Model1,569,451.6819722
1102,2,1102_2,Item1102,Model2,569,451.6819722
1102,3,1102_3,Item1102,Model3,569,451.6819722
1102,4,1102_4,Item1102,Model4,569,451.6819722
1247,1,1247_1,Item1247,Model1,569,412.4704629
1247,2,1247_2,Item1247,Model2,569,412.4704629
1247,3,1247_3,Item1247,Model3,569,412.4704629
1247,4,1247_4,Item1247,Model4,569,412.4704629
1615,1,1615_1,Item1615,Model1,569,404.1534451
1615,2,1615_2,Item1615,Model2,569,404.1534451
1615,3,1615_3,Item1615,Model3,569,404.1534451
1615,4,1615_4,Item1615,Model4,569,404.1534451
1708,1,1708_1,Item1708,Model1,314,212.6201894
1708,2,1708_2,Item1708,Model2,314,212.6201894
1708,3,1708_3,Item1708,Model3,314,212.6201894
1708,4,1708_4,Item1708,Model4,314,212.6201894
1950,1,1950_1,Item1950,Model1,314,234.5148091
1950,2,1950_2,Item1950,Model2,314,234.5148091
1950,3,1950_3,Item1950,Model3,314,234.5148091
1950,4,1950_4,Item1950,Model4,314,234.5148091
1962,1,1962_1,Item1962,Model1,314,213.1016019
1962,2,1962_2,Item1962,Model2,314,213.1016019
1962,3,1962_3,Item1962,Model3,314,213.1016019
1962,4,1962_4,Item1962,Model4,314,213.1016019
1181,1,1181_1,Item1181,Model1,570,361.027926
1181,2,1181_2,Item1181,Model2,570,361.027926
1181,3,1181_3,Item1181,Model3,570,361.027926
1181,4,1181_4,Item1181,Model4,570,361.027926
1440,1,1440_1,Item1440,Model1,570,342.7995346
1440,2,1440_2,Item1440,Model2,570,342.7995346
1440,3,1440_3,Item1440,Model3,570,342.7995346
1440,4,1440_4,Item1440,Model4,570,342.7995346
1480,1,1480_1,Item1480,Model1,570,437.6671121
1480,2,1480_2,Item1480,Model2,570,437.6671121
1480,3,1480_3,Item1480,Model3,570,437.6671121
1480,4,1480_4,Item1480,Model4,570,437.6671121
1956,1,1956_1,Item1956,Model1,570,393.5237882
1956,2,1956_2,Item1956,Model2,570,393.5237882
1956,3,1956_3,Item1956,Model3,570,393.5237882
1956,4,1956_4,Item1956,Model4,570,393.5237882
1666,1,1666_1,Item1666,Model1,315,246.9365126
1666,2,1666_2,Item1666,Model2,315,246.9365126
1666,3,1666_3,Item1666,Model3,315,246.9365126
1666,4,1666_4,Item1666,Model4,315,246.9365126
1990,1,1990_1,Item1990,Model1,315,251.9733019
1990,2,1990_2,Item1990,Model2,315,251.9733019
1990,3,1990_3,Item1990,Model3,315,251.9733019
1990,4,1990_4,Item1990,Model4,315,251.9733019
1131,1,1131_1,Item1131,Model1,571,365.6463138
1131,2,1131_2,Item1131,Model2,571,365.6463138
1131,3,1131_3,Item1131,Model3,571,365.6463138
1131,4,1131_4,Item1131,Model4,571,365.6463138
1906,1,1906_1,Item1906,Model1,316,227.9700058
1906,2,1906_2,Item1906,Model2,316,227.9700058
1906,3,1906_3,Item1906,Model3,316,227.9700058
1906,4,1906_4,Item1906,Model4,316,227.9700058
1205,1,1205_1,Item1205,Model1,572,358.7609502
1205,2,1205_2,Item1205,Model2,572,358.7609502
1205,3,1205_3,Item1205,Model3,572,358.7609502
1205,4,1205_4,Item1205,Model4,572,358.7609502
1642,1,1642_1,Item1642,Model1,572,457.5255103
1642,2,1642_2,Item1642,Model2,572,457.5255103
1642,3,1642_3,Item1642,Model3,572,457.5255103
1642,4,1642_4,Item1642,Model4,572,457.5255103
1006,1,1006_1,Item1006,Model1,317,201.0533846
1006,2,1006_2,Item1006,Model2,317,201.0533846
1006,3,1006_3,Item1006,Model3,317,201.0533846
1006,4,1006_4,Item1006,Model4,317,201.0533846
1413,1,1413_1,Item1413,Model1,317,201.8887559
1413,2,1413_2,Item1413,Model2,317,201.8887559
1413,3,1413_3,Item1413,Model3,317,201.8887559
1413,4,1413_4,Item1413,Model4,317,201.8887559
1665,1,1665_1,Item1665,Model1,317,239.7069718
1665,2,1665_2,Item1665,Model2,317,239.7069718
1665,3,1665_3,Item1665,Model3,317,239.7069718
1665,4,1665_4,Item1665,Model4,317,239.7069718
1043,1,1043_1,Item1043,Model1,573,352.8735144
1043,2,1043_2,Item1043,Model2,573,352.8735144
1043,3,1043_3,Item1043,Model3,573,352.8735144
1043,4,1043_4,Item1043,Model4,573,352.8735144
1284,1,1284_1,Item1284,Model1,573,387.8956432
1284,2,1284_2,Item1284,Model2,573,387.8956432
1284,3,1284_3,Item1284,Model3,573,387.8956432
1284,4,1284_4,Item1284,Model4,573,387.8956432
1711,1,1711_1,Item1711,Model1,573,388.7274356
1711,2,1711_2,Item1711,Model2,573,388.7274356
1711,3,1711_3,Item1711,Model3,573,388.7274356
1711,4,1711_4,Item1711,Model4,573,388.7274356
1608,1,1608_1,Item1608,Model1,318,221.0248489
1608,2,1608_2,Item1608,Model2,318,221.0248489
1608,3,1608_3,Item1608,Model3,318,221.0248489
1608,4,1608_4,Item1608,Model4,318,221.0248489
1020,1,1020_1,Item1020,Model1,574,414.593134
1020,2,1020_2,Item1020,Model2,574,414.593134
1020,3,1020_3,Item1020,Model3,574,414.593134
1020,4,1020_4,Item1020,Model4,574,414.593134
1095,1,1095_1,Item1095,Model1,574,415.0771543
1095,2,1095_2,Item1095,Model2,574,415.0771543
1095,3,1095_3,Item1095,Model3,574,415.0771543
1095,4,1095_4,Item1095,Model4,574,415.0771543
1203,1,1203_1,Item1203,Model1,574,379.0034051
1203,2,1203_2,Item1203,Model2,574,379.0034051
1203,3,1203_3,Item1203,Model3,574,379.0034051
1203,4,1203_4,Item1203,Model4,574,379.0034051
1125,1,1125_1,Item1125,Model1,319,202.3422952
1125,2,1125_2,Item1125,Model2,319,202.3422952
1125,3,1125_3,Item1125,Model3,319,202.3422952
1125,4,1125_4,Item1125,Model4,319,202.3422952
1647,1,1647_1,Item1647,Model1,575,399.8273586
1647,2,1647_2,Item1647,Model2,575,399.8273586
1647,3,1647_3,Item1647,Model3,575,399.8273586
1647,4,1647_4,Item1647,Model4,575,399.8273586
1788,1,1788_1,Item1788,Model1,575,345.0220262
1788,2,1788_2,Item1788,Model2,575,345.0220262
1788,3,1788_3,Item1788,Model3,575,345.0220262
1788,4,1788_4,Item1788,Model4,575,345.0220262
1300,1,1300_1,Item1300,Model1,320,244.7685028
1300,2,1300_2,Item1300,Model2,320,244.7685028
1300,3,1300_3,Item1300,Model3,320,244.7685028
1300,4,1300_4,Item1300,Model4,320,244.7685028
1747,1,1747_1,Item1747,Model1,320,254.5042274
1747,2,1747_2,Item1747,Model2,320,254.5042274
1747,3,1747_3,Item1747,Model3,320,254.5042274
1747,4,1747_4,Item1747,Model4,320,254.5042274
1890,1,1890_1,Item1890,Model1,320,236.1159606
1890,2,1890_2,Item1890,Model2,320,236.1159606
1890,3,1890_3,Item1890,Model3,320,236.1159606
1890,4,1890_4,Item1890,Model4,320,236.1159606
1025,1,1025_1,Item1025,Model1,576,396.9776422
1025,2,1025_2,Item1025,Model2,576,396.9776422
1025,3,1025_3,Item1025,Model3,576,396.9776422
1025,4,1025_4,Item1025,Model4,576,396.9776422
1277,1,1277_1,Item1277,Model1,576,424.7679005
1277,2,1277_2,Item1277,Model2,576,424.7679005
1277,3,1277_3,Item1277,Model3,576,424.7679005
1277,4,1277_4,Item1277,Model4,576,424.7679005
1637,1,1637_1,Item1637,Model1,576,417.5793724
1637,2,1637_2,Item1637,Model2,576,417.5793724
1637,3,1637_3,Item1637,Model3,576,417.5793724
1637,4,1637_4,Item1637,Model4,576,417.5793724
1935,1,1935_1,Item1935,Model1,576,356.8642294
1935,2,1935_2,Item1935,Model2,576,356.8642294
1935,3,1935_3,Item1935,Model3,576,356.8642294
1935,4,1935_4,Item1935,Model4,576,356.8642294
1427,1,1427_1,Item1427,Model1,321,249.5377815
1427,2,1427_2,Item1427,Model2,321,249.5377815
1427,3,1427_3,Item1427,Model3,321,249.5377815
1427,4,1427_4,Item1427,Model4,321,249.5377815
1884,1,1884_1,Item1884,Model1,321,216.3412487
1884,2,1884_2,Item1884,Model2,321,216.3412487
1884,3,1884_3,Item1884,Model3,321,216.3412487
1884,4,1884_4,Item1884,Model4,321,216.3412487
1450,1,1450_1,Item1450,Model1,577,410.8001966
1450,2,1450_2,Item1450,Model2,577,410.8001966
1450,3,1450_3,Item1450,Model3,577,410.8001966
1450,4,1450_4,Item1450,Model4,577,410.8001966
1639,1,1639_1,Item1639,Model1,322,228.5655812
1639,2,1639_2,Item1639,Model2,322,228.5655812
1639,3,1639_3,Item1639,Model3,322,228.5655812
1639,4,1639_4,Item1639,Model4,322,228.5655812
1680,1,1680_1,Item1680,Model1,322,206.8773813
1680,2,1680_2,Item1680,Model2,322,206.8773813
1680,3,1680_3,Item1680,Model3,322,206.8773813
1680,4,1680_4,Item1680,Model4,322,206.8773813
1797,1,1797_1,Item1797,Model1,322,221.6813331
1797,2,1797_2,Item1797,Model2,322,221.6813331
1797,3,1797_3,Item1797,Model3,322,221.6813331
1797,4,1797_4,Item1797,Model4,322,221.6813331
1244,1,1244_1,Item1244,Model1,578,419.4521551
1244,2,1244_2,Item1244,Model2,578,419.4521551
1244,3,1244_3,Item1244,Model3,578,419.4521551
1244,4,1244_4,Item1244,Model4,578,419.4521551
1259,1,1259_1,Item1259,Model1,323,254.7736198
1259,2,1259_2,Item1259,Model2,323,254.7736198
1259,3,1259_3,Item1259,Model3,323,254.7736198
1259,4,1259_4,Item1259,Model4,323,254.7736198
1692,1,1692_1,Item1692,Model1,323,198.6434624
1692,2,1692_2,Item1692,Model2,323,198.6434624
1692,3,1692_3,Item1692,Model3,323,198.6434624
1692,4,1692_4,Item1692,Model4,323,198.6434624
1753,1,1753_1,Item1753,Model1,579,438.2709157
1753,2,1753_2,Item1753,Model2,579,438.2709157
1753,3,1753_3,Item1753,Model3,579,438.2709157
1753,4,1753_4,Item1753,Model4,579,438.2709157
1658,1,1658_1,Item1658,Model1,324,245.3506763
1658,2,1658_2,Item1658,Model2,324,245.3506763
1658,3,1658_3,Item1658,Model3,324,245.3506763
1658,4,1658_4,Item1658,Model4,324,245.3506763
1358,1,1358_1,Item1358,Model1,580,436.6342216
1358,2,1358_2,Item1358,Model2,580,436.6342216
1358,3,1358_3,Item1358,Model3,580,436.6342216
1358,4,1358_4,Item1358,Model4,580,436.6342216
1867,1,1867_1,Item1867,Model1,580,419.0887642
1867,2,1867_2,Item1867,Model2,580,419.0887642
1867,3,1867_3,Item1867,Model3,580,419.0887642
1867,4,1867_4,Item1867,Model4,580,419.0887642
1035,1,1035_1,Item1035,Model1,325,225.395415
1035,2,1035_2,Item1035,Model2,325,225.395415
1035,3,1035_3,Item1035,Model3,325,225.395415
1035,4,1035_4,Item1035,Model4,325,225.395415
1312,1,1312_1,Item1312,Model1,325,201.5967732
1312,2,1312_2,Item1312,Model2,325,201.5967732
1312,3,1312_3,Item1312,Model3,325,201.5967732
1312,4,1312_4,Item1312,Model4,325,201.5967732
1501,1,1501_1,Item1501,Model1,325,252.7917616
1501,2,1501_2,Item1501,Model2,325,252.7917616
1501,3,1501_3,Item1501,Model3,325,252.7917616
1501,4,1501_4,Item1501,Model4,325,252.7917616
1622,1,1622_1,Item1622,Model1,325,216.4802559
1622,2,1622_2,Item1622,Model2,325,216.4802559
1622,3,1622_3,Item1622,Model3,325,216.4802559
1622,4,1622_4,Item1622,Model4,325,216.4802559
1004,1,1004_1,Item1004,Model1,581,356.2963339
1004,2,1004_2,Item1004,Model2,581,356.2963339
1004,3,1004_3,Item1004,Model3,581,356.2963339
1004,4,1004_4,Item1004,Model4,581,356.2963339
1898,1,1898_1,Item1898,Model1,327,201.7930855
1898,2,1898_2,Item1898,Model2,327,201.7930855
1898,3,1898_3,Item1898,Model3,327,201.7930855
1898,4,1898_4,Item1898,Model4,327,201.7930855
1752,1,1752_1,Item1752,Model1,583,455.7055674
1752,2,1752_2,Item1752,Model2,583,455.7055674
1752,3,1752_3,Item1752,Model3,583,455.7055674
1752,4,1752_4,Item1752,Model4,583,455.7055674
1397,1,1397_1,Item1397,Model1,584,438.8909629
1397,2,1397_2,Item1397,Model2,584,438.8909629
1397,3,1397_3,Item1397,Model3,584,438.8909629
1397,4,1397_4,Item1397,Model4,584,438.8909629
1596,1,1596_1,Item1596,Model1,584,446.2772844
1596,2,1596_2,Item1596,Model2,584,446.2772844
1596,3,1596_3,Item1596,Model3,584,446.2772844
1596,4,1596_4,Item1596,Model4,584,446.2772844
1700,1,1700_1,Item1700,Model1,584,404.5963027
1700,2,1700_2,Item1700,Model2,584,404.5963027
1700,3,1700_3,Item1700,Model3,584,404.5963027
1700,4,1700_4,Item1700,Model4,584,404.5963027
1846,1,1846_1,Item1846,Model1,584,394.1147081
1846,2,1846_2,Item1846,Model2,584,394.1147081
1846,3,1846_3,Item1846,Model3,584,394.1147081
1846,4,1846_4,Item1846,Model4,584,394.1147081
1912,1,1912_1,Item1912,Model1,584,381.6765799
1912,2,1912_2,Item1912,Model2,584,381.6765799
1912,3,1912_3,Item1912,Model3,584,381.6765799
1912,4,1912_4,Item1912,Model4,584,381.6765799
1367,1,1367_1,Item1367,Model1,329,261.8351649
1367,2,1367_2,Item1367,Model2,329,261.8351649
1367,3,1367_3,Item1367,Model3,329,261.8351649
1367,4,1367_4,Item1367,Model4,329,261.8351649
1513,1,1513_1,Item1513,Model1,329,238.241653
1513,2,1513_2,Item1513,Model2,329,238.241653
1513,3,1513_3,Item1513,Model3,329,238.241653
1513,4,1513_4,Item1513,Model4,329,238.241653
1727,1,1727_1,Item1727,Model1,329,200.9372811
1727,2,1727_2,Item1727,Model2,329,200.9372811
1727,3,1727_3,Item1727,Model3,329,200.9372811
1727,4,1727_4,Item1727,Model4,329,200.9372811
1055,1,1055_1,Item1055,Model1,585,399.7363654
1055,2,1055_2,Item1055,Model2,585,399.7363654
1055,3,1055_3,Item1055,Model3,585,399.7363654
1055,4,1055_4,Item1055,Model4,585,399.7363654
1152,1,1152_1,Item1152,Model1,585,386.4484602
1152,2,1152_2,Item1152,Model2,585,386.4484602
1152,3,1152_3,Item1152,Model3,585,386.4484602
1152,4,1152_4,Item1152,Model4,585,386.4484602
1191,1,1191_1,Item1191,Model1,585,363.4706454
1191,2,1191_2,Item1191,Model2,585,363.4706454
1191,3,1191_3,Item1191,Model3,585,363.4706454
1191,4,1191_4,Item1191,Model4,585,363.4706454
1256,1,1256_1,Item1256,Model1,585,461.148345
1256,2,1256_2,Item1256,Model2,585,461.148345
1256,3,1256_3,Item1256,Model3,585,461.148345
1256,4,1256_4,Item1256,Model4,585,461.148345
1620,1,1620_1,Item1620,Model1,585,370.2402078
1620,2,1620_2,Item1620,Model2,585,370.2402078
1620,3,1620_3,Item1620,Model3,585,370.2402078
1620,4,1620_4,Item1620,Model4,585,370.2402078
1851,1,1851_1,Item1851,Model1,585,426.5689248
1851,2,1851_2,Item1851,Model2,585,426.5689248
1851,3,1851_3,Item1851,Model3,585,426.5689248
1851,4,1851_4,Item1851,Model4,585,426.5689248
1261,1,1261_1,Item1261,Model1,330,215.8702032
1261,2,1261_2,Item1261,Model2,330,215.8702032
1261,3,1261_3,Item1261,Model3,330,215.8702032
1261,4,1261_4,Item1261,Model4,330,215.8702032
1447,1,1447_1,Item1447,Model1,330,239.4652698
1447,2,1447_2,Item1447,Model2,330,239.4652698
1447,3,1447_3,Item1447,Model3,330,239.4652698
1447,4,1447_4,Item1447,Model4,330,239.4652698
1969,1,1969_1,Item1969,Model1,330,203.640961
1969,2,1969_2,Item1969,Model2,330,203.640961
1969,3,1969_3,Item1969,Model3,330,203.640961
1969,4,1969_4,Item1969,Model4,330,203.640961
1594,1,1594_1,Item1594,Model1,586,414.9850772
1594,2,1594_2,Item1594,Model2,586,414.9850772
1594,3,1594_3,Item1594,Model3,586,414.9850772
1594,4,1594_4,Item1594,Model4,586,414.9850772
1172,1,1172_1,Item1172,Model1,331,214.7090412
1172,2,1172_2,Item1172,Model2,331,214.7090412
1172,3,1172_3,Item1172,Model3,331,214.7090412
1172,4,1172_4,Item1172,Model4,331,214.7090412
1308,1,1308_1,Item1308,Model1,331,218.5742952
1308,2,1308_2,Item1308,Model2,331,218.5742952
1308,3,1308_3,Item1308,Model3,331,218.5742952
1308,4,1308_4,Item1308,Model4,331,218.5742952
1373,1,1373_1,Item1373,Model1,331,201.6023838
1373,2,1373_2,Item1373,Model2,331,201.6023838
1373,3,1373_3,Item1373,Model3,331,201.6023838
1373,4,1373_4,Item1373,Model4,331,201.6023838
1609,1,1609_1,Item1609,Model1,331,252.8265049
1609,2,1609_2,Item1609,Model2,331,252.8265049
1609,3,1609_3,Item1609,Model3,331,252.8265049
1609,4,1609_4,Item1609,Model4,331,252.8265049
1992,1,1992_1,Item1992,Model1,331,257.909538
1992,2,1992_2,Item1992,Model2,331,257.909538
1992,3,1992_3,Item1992,Model3,331,257.909538
1992,4,1992_4,Item1992,Model4,331,257.909538
1281,1,1281_1,Item1281,Model1,587,461.1686601
1281,2,1281_2,Item1281,Model2,587,461.1686601
1281,3,1281_3,Item1281,Model3,587,461.1686601
1281,4,1281_4,Item1281,Model4,587,461.1686601
1923,1,1923_1,Item1923,Model1,587,374.3666011
1923,2,1923_2,Item1923,Model2,587,374.3666011
1923,3,1923_3,Item1923,Model3,587,374.3666011
1923,4,1923_4,Item1923,Model4,587,374.3666011
1003,1,1003_1,Item1003,Model1,332,222.0377654
1003,2,1003_2,Item1003,Model2,332,222.0377654
1003,3,1003_3,Item1003,Model3,332,222.0377654
1003,4,1003_4,Item1003,Model4,332,222.0377654
1573,1,1573_1,Item1573,Model1,332,209.5901407
1573,2,1573_2,Item1573,Model2,332,209.5901407
1573,3,1573_3,Item1573,Model3,332,209.5901407
1573,4,1573_4,Item1573,Model4,332,209.5901407
1918,1,1918_1,Item1918,Model1,332,237.8733691
1918,2,1918_2,Item1918,Model2,332,237.8733691
1918,3,1918_3,Item1918,Model3,332,237.8733691
1918,4,1918_4,Item1918,Model4,332,237.8733691
1137,1,1137_1,Item1137,Model1,333,260.380369
1137,2,1137_2,Item1137,Model2,333,260.380369
1137,3,1137_3,Item1137,Model3,333,260.380369
1137,4,1137_4,Item1137,Model4,333,260.380369
1685,1,1685_1,Item1685,Model1,333,261.828372
1685,2,1685_2,Item1685,Model2,333,261.828372
1685,3,1685_3,Item1685,Model3,333,261.828372
1685,4,1685_4,Item1685,Model4,333,261.828372
1812,1,1812_1,Item1812,Model1,333,235.5346471
1812,2,1812_2,Item1812,Model2,333,235.5346471
1812,3,1812_3,Item1812,Model3,333,235.5346471
1812,4,1812_4,Item1812,Model4,333,235.5346471
1260,1,1260_1,Item1260,Model1,590,460.4395415
1260,2,1260_2,Item1260,Model2,590,460.4395415
1260,3,1260_3,Item1260,Model3,590,460.4395415
1260,4,1260_4,Item1260,Model4,590,460.4395415
1534,1,1534_1,Item1534,Model1,590,460.9605104
1534,2,1534_2,Item1534,Model2,590,460.9605104
1534,3,1534_3,Item1534,Model3,590,460.9605104
1534,4,1534_4,Item1534,Model4,590,460.9605104
1567,1,1567_1,Item1567,Model1,335,237.1335898
1567,2,1567_2,Item1567,Model2,335,237.1335898
1567,3,1567_3,Item1567,Model3,335,237.1335898
1567,4,1567_4,Item1567,Model4,335,237.1335898
1811,1,1811_1,Item1811,Model1,335,214.2553556
1811,2,1811_2,Item1811,Model2,335,214.2553556
1811,3,1811_3,Item1811,Model3,335,214.2553556
1811,4,1811_4,Item1811,Model4,335,214.2553556
1218,1,1218_1,Item1218,Model1,591,413.4970977
1218,2,1218_2,Item1218,Model2,591,413.4970977
1218,3,1218_3,Item1218,Model3,591,413.4970977
1218,4,1218_4,Item1218,Model4,591,413.4970977
1242,1,1242_1,Item1242,Model1,591,444.0208883
1242,2,1242_2,Item1242,Model2,591,444.0208883
1242,3,1242_3,Item1242,Model3,591,444.0208883
1242,4,1242_4,Item1242,Model4,591,444.0208883
1568,1,1568_1,Item1568,Model1,591,472.1494003
1568,2,1568_2,Item1568,Model2,591,472.1494003
1568,3,1568_3,Item1568,Model3,591,472.1494003
1568,4,1568_4,Item1568,Model4,591,472.1494003
1917,1,1917_1,Item1917,Model1,591,424.4056084
1917,2,1917_2,Item1917,Model2,591,424.4056084
1917,3,1917_3,Item1917,Model3,591,424.4056084
1917,4,1917_4,Item1917,Model4,591,424.4056084
1195,1,1195_1,Item1195,Model1,592,431.1696776
1195,2,1195_2,Item1195,Model2,592,431.1696776
1195,3,1195_3,Item1195,Model3,592,431.1696776
1195,4,1195_4,Item1195,Model4,592,431.1696776
1613,1,1613_1,Item1613,Model1,592,371.4700095
1613,2,1613_2,Item1613,Model2,592,371.4700095
1613,3,1613_3,Item1613,Model3,592,371.4700095
1613,4,1613_4,Item1613,Model4,592,371.4700095
1663,1,1663_1,Item1663,Model1,592,395.2044975
1663,2,1663_2,Item1663,Model2,592,395.2044975
1663,3,1663_3,Item1663,Model3,592,395.2044975
1663,4,1663_4,Item1663,Model4,592,395.2044975
1928,1,1928_1,Item1928,Model1,592,400.6455443
1928,2,1928_2,Item1928,Model2,592,400.6455443
1928,3,1928_3,Item1928,Model3,592,400.6455443
1928,4,1928_4,Item1928,Model4,592,400.6455443
1171,1,1171_1,Item1171,Model1,593,450.1877206
1171,2,1171_2,Item1171,Model2,593,450.1877206
1171,3,1171_3,Item1171,Model3,593,450.1877206
1171,4,1171_4,Item1171,Model4,593,450.1877206
1231,1,1231_1,Item1231,Model1,593,379.1516569
1231,2,1231_2,Item1231,Model2,593,379.1516569
1231,3,1231_3,Item1231,Model3,593,379.1516569
1231,4,1231_4,Item1231,Model4,593,379.1516569
1361,1,1361_1,Item1361,Model1,338,260.6818489
1361,2,1361_2,Item1361,Model2,338,260.6818489
1361,3,1361_3,Item1361,Model3,338,260.6818489
1361,4,1361_4,Item1361,Model4,338,260.6818489
1136,1,1136_1,Item1136,Model1,594,447.4036745
1136,2,1136_2,Item1136,Model2,594,447.4036745
1136,3,1136_3,Item1136,Model3,594,447.4036745
1136,4,1136_4,Item1136,Model4,594,447.4036745
1349,1,1349_1,Item1349,Model1,594,385.0534842
1349,2,1349_2,Item1349,Model2,594,385.0534842
1349,3,1349_3,Item1349,Model3,594,385.0534842
1349,4,1349_4,Item1349,Model4,594,385.0534842
1497,1,1497_1,Item1497,Model1,339,248.2449296
1497,2,1497_2,Item1497,Model2,339,248.2449296
1497,3,1497_3,Item1497,Model3,339,248.2449296
1497,4,1497_4,Item1497,Model4,339,248.2449296
1660,1,1660_1,Item1660,Model1,595,387.9974782
1660,2,1660_2,Item1660,Model2,595,387.9974782
1660,3,1660_3,Item1660,Model3,595,387.9974782
1660,4,1660_4,Item1660,Model4,595,387.9974782
1894,1,1894_1,Item1894,Model1,595,470.1153313
1894,2,1894_2,Item1894,Model2,595,470.1153313
1894,3,1894_3,Item1894,Model3,595,470.1153313
1894,4,1894_4,Item1894,Model4,595,470.1153313
1274,1,1274_1,Item1274,Model1,340,267.0418935
1274,2,1274_2,Item1274,Model2,340,267.0418935
1274,3,1274_3,Item1274,Model3,340,267.0418935
1274,4,1274_4,Item1274,Model4,340,267.0418935
1265,1,1265_1,Item1265,Model1,596,449.884667
1265,2,1265_2,Item1265,Model2,596,449.884667
1265,3,1265_3,Item1265,Model3,596,449.884667
1265,4,1265_4,Item1265,Model4,596,449.884667
1444,1,1444_1,Item1444,Model1,596,386.8696753
1444,2,1444_2,Item1444,Model2,596,386.8696753
1444,3,1444_3,Item1444,Model3,596,386.8696753
1444,4,1444_4,Item1444,Model4,596,386.8696753
1980,1,1980_1,Item1980,Model1,596,376.3584119
1980,2,1980_2,Item1980,Model2,596,376.3584119
1980,3,1980_3,Item1980,Model3,596,376.3584119
1980,4,1980_4,Item1980,Model4,596,376.3584119
1997,1,1997_1,Item1997,Model1,341,248.2505847
1997,2,1997_2,Item1997,Model2,341,248.2505847
1997,3,1997_3,Item1997,Model3,341,248.2505847
1997,4,1997_4,Item1997,Model4,341,248.2505847
1196,1,1196_1,Item1196,Model1,597,430.4539447
1196,2,1196_2,Item1196,Model2,597,430.4539447
1196,3,1196_3,Item1196,Model3,597,430.4539447
1196,4,1196_4,Item1196,Model4,597,430.4539447
1241,1,1241_1,Item1241,Model1,597,457.9289496
1241,2,1241_2,Item1241,Model2,597,457.9289496
1241,3,1241_3,Item1241,Model3,597,457.9289496
1241,4,1241_4,Item1241,Model4,597,457.9289496
1991,1,1991_1,Item1991,Model1,597,463.6403336
1991,2,1991_2,Item1991,Model2,597,463.6403336
1991,3,1991_3,Item1991,Model3,597,463.6403336
1991,4,1991_4,Item1991,Model4,597,463.6403336
1415,1,1415_1,Item1415,Model1,342,262.0557096
1415,2,1415_2,Item1415,Model2,342,262.0557096
1415,3,1415_3,Item1415,Model3,342,262.0557096
1415,4,1415_4,Item1415,Model4,342,262.0557096
1951,1,1951_1,Item1951,Model1,342,242.5236505
1951,2,1951_2,Item1951,Model2,342,242.5236505
1951,3,1951_3,Item1951,Model3,342,242.5236505
1951,4,1951_4,Item1951,Model4,342,242.5236505
1167,1,1167_1,Item1167,Model1,343,228.2149585
1167,2,1167_2,Item1167,Model2,343,228.2149585
1167,3,1167_3,Item1167,Model3,343,228.2149585
1167,4,1167_4,Item1167,Model4,343,228.2149585
1437,1,1437_1,Item1437,Model1,343,223.4628865
1437,2,1437_2,Item1437,Model2,343,223.4628865
1437,3,1437_3,Item1437,Model3,343,223.4628865
1437,4,1437_4,Item1437,Model4,343,223.4628865
1543,1,1543_1,Item1543,Model1,343,219.6765468
1543,2,1543_2,Item1543,Model2,343,219.6765468
1543,3,1543_3,Item1543,Model3,343,219.6765468
1543,4,1543_4,Item1543,Model4,343,219.6765468
1975,1,1975_1,Item1975,Model1,343,208.2676495
1975,2,1975_2,Item1975,Model2,343,208.2676495
1975,3,1975_3,Item1975,Model3,343,208.2676495
1975,4,1975_4,Item1975,Model4,343,208.2676495
1640,1,1640_1,Item1640,Model1,344,257.4968315
1640,2,1640_2,Item1640,Model2,344,257.4968315
1640,3,1640_3,Item1640,Model3,344,257.4968315
1640,4,1640_4,Item1640,Model4,344,257.4968315
1925,1,1925_1,Item1925,Model1,344,255.9949516
1925,2,1925_2,Item1925,Model2,344,255.9949516
1925,3,1925_3,Item1925,Model3,344,255.9949516
1925,4,1925_4,Item1925,Model4,344,255.9949516
